Trajectories
100
;;LFHD;;;RFHD;;;LBHD;;;RBHD;;;C7;;;T10;;;CLAV;;;STRN;;;RBAK;;;LSHO;;;LUPA;;;LELB;;;LFRM;;;LWRA;;;LWRB;;;LFIN;;;RSHO;;;RUPA;;;RELB;;;RFRM;;;RWRA;;;RWRB;;;RFIN;;;LASI;;;RASI;;;LPSI;;;RPSI;;;LTHI;;;LKNE;;;LTIB;;;LANK;;;LHEE;;;LTOE;;;RTHI;;;RKNE;;;RTIB;;;RANK;;;RHEE;;;RTOE;;
3181;0;454.699000;2277.760000;1521.540000;396.568000;2409.260000;1543.590000;526.677000;2294.590000;1484.000000;467.235000;2462.170000;1517.680000;552.771000;2361.220000;1327.730000;595.581000;2359.090000;1099.860000;380.336000;2395.560000;1284.020000;265.342000;2416.160000;1072.400000;605.917000;2458.100000;1228.870000;427.205000;2225.180000;1299.490000;301.514000;2133.090000;1195.970000;232.940000;2089.040000;1130.070000;121.681000;2134.610000;1106.430000;61.535100;2256.710000;1092.270000;32.670200;2195.030000;1024.670000;-31.945700;2265.970000;1046.500000;528.782000;2536.000000;1294.880000;534.500000;2615.680000;1230.670000;557.842000;2738.140000;1104.070000;494.904000;2869.050000;1020.000000;418.696000;2870.560000;969.268000;505.918000;2892.990000;945.165000;431.814000;2964.830000;945.303000;358.811000;2251.820000;872.398000;435.678000;2562.830000;885.253000;569.065000;2301.910000;941.337000;590.486000;2406.240000;944.960000;393.453000;2190.690000;678.991000;314.366000;2223.600000;434.318000;410.319000;2237.300000;253.519000;494.986000;2281.560000;102.008000;554.536000;2346.970000;74.757400;353.438000;2292.770000;32.432600;476.904000;2574.010000;623.224000;452.493000;2539.370000;441.508000;482.097000;2537.450000;328.025000;491.196000;2489.810000;45.192900;522.322000;2421.830000;31.542700;323.298000;2495.240000;28.846100
3182;0;447.678000;2279.190000;1521.480000;388.308000;2410.130000;1543.710000;519.541000;2296.770000;1484.060000;458.490000;2463.720000;1518.000000;545.262000;2363.590000;1328.170000;588.694000;2361.800000;1100.410000;372.685000;2397.080000;1283.980000;258.393000;2417.060000;1071.970000;598.103000;2460.850000;1229.490000;420.482000;2227.000000;1299.610000;295.304000;2134.330000;1196.120000;226.979000;2089.960000;1130.200000;115.399000;2135.100000;1106.740000;54.838100;2256.960000;1092.720000;26.120300;2195.280000;1025.070000;-38.760200;2265.950000;1047.040000;520.325000;2538.280000;1295.370000;525.671000;2618.170000;1231.390000;548.258000;2741.270000;1105.290000;484.366000;2871.960000;1021.570000;408.195000;2873.070000;970.711000;495.320000;2896.210000;946.828000;420.656000;2967.400000;946.896000;353.022000;2253.280000;872.691000;428.857000;2564.570000;884.965000;563.089000;2304.110000;941.936000;583.981000;2408.560000;945.451000;386.566000;2192.070000;680.266000;302.589000;2226.180000;437.224000;389.248000;2241.070000;251.980000;464.709000;2286.580000;96.037000;522.106000;2352.720000;65.816600;319.308000;2296.280000;34.506400;471.945000;2575.090000;623.020000;448.994000;2539.940000;441.229000;479.472000;2537.750000;327.966000;490.911000;2489.560000;45.430900;522.216000;2421.620000;31.577100;323.216000;2495.060000;28.637600
3183;0;440.635000;2280.560000;1521.370000;380.068000;2410.950000;1543.740000;512.386000;2298.860000;1484.070000;449.779000;2465.190000;1518.230000;537.790000;2365.830000;1328.520000;581.796000;2364.400000;1100.870000;365.046000;2398.500000;1283.890000;251.435000;2417.910000;1071.530000;590.301000;2463.490000;1230.020000;413.775000;2228.710000;1299.650000;289.108000;2135.470000;1196.210000;221.021000;2090.770000;1130.270000;109.122000;2135.480000;1107.010000;48.142700;2257.090000;1093.150000;19.567800;2195.430000;1025.450000;-45.572200;2265.810000;1047.570000;511.897000;2540.440000;1295.770000;516.859000;2620.530000;1232.040000;538.676000;2744.270000;1106.460000;473.839000;2874.730000;1023.090000;397.714000;2875.450000;972.081000;484.731000;2899.300000;948.429000;409.501000;2969.820000;948.414000;347.170000;2254.700000;872.902000;422.033000;2566.240000;884.643000;557.049000;2306.220000;942.471000;577.436000;2410.780000;945.873000;379.745000;2193.360000;681.473000;291.207000;2228.620000;440.099000;368.185000;2244.570000;250.839000;433.916000;2291.240000;90.876400;488.945000;2358.130000;58.176200;285.229000;2299.370000;36.566800;466.994000;2576.110000;622.784000;445.492000;2540.500000;440.932000;476.841000;2538.040000;327.892000;490.622000;2489.310000;45.681100;522.106000;2421.400000;31.627300;323.200000;2494.830000;28.339700
3184;0;433.564000;2281.870000;1521.210000;371.846000;2411.730000;1543.670000;505.207000;2300.850000;1484.040000;441.099000;2466.580000;1518.340000;530.352000;2367.950000;1328.790000;574.881000;2366.880000;1101.230000;357.417000;2399.820000;1283.750000;244.460000;2418.710000;1071.060000;582.509000;2465.990000;1230.460000;407.077000;2230.320000;1299.620000;282.918000;2136.490000;1196.250000;215.056000;2091.470000;1130.310000;102.844000;2135.750000;1107.250000;41.439800;2257.120000;1093.570000;13.002600;2195.460000;1025.810000;-52.390800;2265.550000;1048.080000;503.500000;2542.480000;1296.100000;508.066000;2622.780000;1232.630000;529.094000;2747.140000;1107.550000;463.319000;2877.370000;1024.530000;387.246000;2877.690000;973.381000;474.141000;2902.240000;949.967000;398.341000;2972.090000;949.871000;341.247000;2256.080000;873.021000;415.195000;2567.840000;884.286000;550.936000;2308.250000;942.929000;570.844000;2412.910000;946.221000;372.994000;2194.550000;682.587000;280.210000;2230.930000;442.910000;347.202000;2247.790000;250.133000;402.748000;2295.490000;86.636000;455.271000;2363.120000;52.046900;251.246000;2302.160000;38.491100;462.028000;2577.090000;622.517000;441.980000;2541.050000;440.614000;474.198000;2538.310000;327.803000;490.326000;2489.040000;45.943500;521.989000;2421.180000;31.694000;323.256000;2494.550000;27.954000
3185;0;426.461000;2283.120000;1521.010000;363.637000;2412.470000;1543.510000;498.001000;2302.740000;1483.970000;432.446000;2467.900000;1518.350000;522.945000;2369.940000;1328.970000;567.943000;2369.260000;1101.490000;349.798000;2401.050000;1283.540000;237.458000;2419.480000;1070.570000;574.725000;2468.380000;1230.790000;400.384000;2231.820000;1299.510000;276.727000;2137.420000;1196.240000;209.075000;2092.070000;1130.310000;96.555500;2135.910000;1107.470000;34.720800;2257.030000;1093.960000;6.415150;2195.380000;1026.160000;-59.225100;2265.190000;1048.580000;495.133000;2544.400000;1296.340000;499.293000;2624.900000;1233.140000;519.513000;2749.880000;1108.570000;452.800000;2879.870000;1025.920000;376.786000;2879.800000;974.616000;463.543000;2905.050000;951.439000;387.170000;2974.240000;951.281000;335.248000;2257.420000;873.041000;408.331000;2569.370000;883.893000;544.744000;2310.180000;943.303000;564.196000;2414.940000;946.488000;366.316000;2195.650000;683.585000;269.582000;2233.100000;445.630000;326.373000;2250.710000;249.881000;371.365000;2299.300000;83.396300;421.311000;2367.630000;47.587200;217.410000;2304.800000;40.171800;457.025000;2578.010000;622.215000;438.445000;2541.570000;440.269000;471.535000;2538.550000;327.694000;490.023000;2488.760000;46.218600;521.865000;2420.940000;31.777300;323.376000;2494.210000;27.490500
3186;0;419.320000;2284.300000;1520.750000;355.437000;2413.160000;1543.230000;490.763000;2304.540000;1483.850000;423.816000;2469.140000;1518.240000;515.567000;2371.800000;1329.050000;560.978000;2371.510000;1101.640000;342.187000;2402.190000;1283.280000;230.423000;2420.200000;1070.060000;566.949000;2470.640000;1231.020000;393.692000;2233.220000;1299.310000;270.528000;2138.230000;1196.170000;203.069000;2092.560000;1130.270000;90.249900;2135.970000;1107.650000;27.977200;2256.850000;1094.320000;-0.203646;2195.180000;1026.480000;-66.083600;2264.710000;1049.070000;486.799000;2546.190000;1296.500000;490.540000;2626.890000;1233.570000;509.930000;2752.490000;1109.520000;442.279000;2882.240000;1027.230000;366.327000;2881.780000;975.789000;452.930000;2907.720000;952.846000;375.984000;2976.240000;952.653000;329.167000;2258.710000;872.954000;401.428000;2570.830000;883.462000;538.469000;2312.030000;943.581000;557.486000;2416.880000;946.669000;359.710000;2196.690000;684.448000;259.304000;2235.130000;448.236000;305.775000;2253.350000;250.091000;339.940000;2302.640000;81.205700;387.299000;2371.590000;44.893000;183.777000;2307.360000;41.541400;451.957000;2578.880000;621.875000;434.870000;2542.060000;439.895000;468.842000;2538.760000;327.565000;489.709000;2488.470000;46.507300;521.731000;2420.680000;31.876800;323.542000;2493.820000;26.967700
3187;0;412.137000;2285.430000;1520.450000;347.243000;2413.820000;1542.850000;483.490000;2306.240000;1483.680000;415.204000;2470.310000;1518.020000;508.216000;2373.550000;1329.040000;553.982000;2373.650000;1101.690000;334.586000;2403.230000;1282.940000;223.350000;2420.880000;1069.510000;559.178000;2472.760000;1231.140000;386.999000;2234.520000;1299.030000;264.316000;2138.950000;1196.040000;197.029000;2092.960000;1130.200000;83.920400;2135.920000;1107.810000;21.201400;2256.560000;1094.660000;-6.861860;2194.880000;1026.790000;-72.974300;2264.120000;1049.550000;478.497000;2547.850000;1296.570000;481.810000;2628.770000;1233.920000;500.347000;2754.980000;1110.390000;431.754000;2884.480000;1028.480000;355.864000;2883.620000;976.906000;442.296000;2910.260000;954.185000;364.779000;2978.120000;953.997000;323.004000;2259.960000;872.755000;394.475000;2572.230000;882.992000;532.110000;2313.790000;943.756000;550.709000;2418.730000;946.758000;353.172000;2197.660000;685.158000;249.349000;2237.020000;450.711000;285.487000;2255.690000;250.754000;308.657000;2305.490000;80.080000;353.465000;2374.940000;43.989900;150.425000;2309.920000;42.594800;446.800000;2579.710000;621.492000;431.237000;2542.530000;439.487000;466.105000;2538.940000;327.410000;489.384000;2488.150000;46.810200;521.584000;2420.410000;31.992000;323.724000;2493.390000;26.410200
3188;0;404.911000;2286.500000;1520.090000;339.051000;2414.430000;1542.370000;476.181000;2307.850000;1483.470000;406.608000;2471.420000;1517.680000;500.887000;2375.160000;1328.930000;546.953000;2375.670000;1101.610000;326.993000;2404.170000;1282.550000;216.232000;2421.510000;1068.940000;551.412000;2474.760000;1231.150000;380.304000;2235.720000;1298.670000;258.086000;2139.570000;1195.860000;190.950000;2093.260000;1130.090000;77.560900;2135.780000;1107.940000;14.386100;2256.170000;1094.970000;-13.566500;2194.460000;1027.090000;-79.904300;2263.420000;1050.010000;470.227000;2549.390000;1296.550000;473.101000;2630.510000;1234.190000;490.763000;2757.320000;1111.180000;421.223000;2886.590000;1029.660000;345.393000;2885.330000;977.970000;431.637000;2912.660000;955.457000;353.554000;2979.870000;955.318000;316.758000;2261.150000;872.440000;387.460000;2573.550000;882.479000;525.665000;2315.470000;943.820000;543.861000;2420.500000;946.751000;346.696000;2198.580000;685.703000;239.690000;2238.780000;453.043000;265.586000;2257.750000;251.849000;277.710000;2307.840000;80.002500;320.029000;2377.670000;44.829000;117.456000;2312.480000;43.401500;441.529000;2580.480000;621.062000;427.526000;2542.950000;439.042000;463.309000;2539.090000;327.227000;489.047000;2487.820000;47.127700;521.422000;2420.100000;32.122500;323.890000;2492.940000;25.845600
3189;0;397.638000;2287.510000;1519.680000;330.860000;2415.020000;1541.780000;468.833000;2309.360000;1483.210000;398.024000;2472.460000;1517.230000;493.579000;2376.650000;1328.720000;539.887000;2377.580000;1101.420000;319.412000;2405.020000;1282.080000;209.069000;2422.100000;1068.330000;543.649000;2476.630000;1231.040000;373.604000;2236.810000;1298.220000;251.833000;2140.090000;1195.630000;184.827000;2093.460000;1129.950000;71.166600;2135.540000;1108.050000;7.524960;2255.680000;1095.250000;-20.323500;2193.930000;1027.360000;-86.879900;2262.610000;1050.470000;461.989000;2550.810000;1296.430000;464.413000;2632.140000;1234.370000;481.178000;2759.540000;1111.880000;410.683000;2888.560000;1030.780000;334.912000;2886.920000;978.985000;420.950000;2914.940000;956.661000;342.308000;2981.500000;956.620000;310.430000;2262.280000;872.007000;380.373000;2574.800000;881.921000;519.135000;2317.080000;943.765000;536.939000;2422.190000;946.642000;340.273000;2199.460000;686.073000;230.294000;2240.410000;455.225000;246.145000;2259.520000;253.341000;247.299000;2309.710000;80.925000;287.198000;2379.790000;47.289300;85.011300;2314.980000;44.103600;436.121000;2581.210000;620.580000;423.717000;2543.340000;438.554000;460.442000;2539.190000;327.013000;488.697000;2487.450000;47.459400;521.243000;2419.780000;32.268000;324.012000;2492.490000;25.300600
3190;0;390.316000;2288.470000;1519.220000;322.666000;2415.560000;1541.070000;461.445000;2310.770000;1482.900000;389.447000;2473.430000;1516.660000;486.289000;2378.030000;1328.400000;532.782000;2379.360000;1101.120000;311.842000;2405.760000;1281.550000;201.857000;2422.630000;1067.690000;535.887000;2478.370000;1230.820000;366.902000;2237.800000;1297.690000;245.556000;2140.520000;1195.350000;178.654000;2093.570000;1129.780000;64.733300;2135.210000;1108.130000;0.612624;2255.100000;1095.500000;-27.137400;2193.290000;1027.620000;-93.906200;2261.690000;1050.910000;453.780000;2552.100000;1296.220000;455.747000;2633.630000;1234.460000;471.590000;2761.630000;1112.500000;400.134000;2890.400000;1031.840000;324.416000;2888.380000;979.952000;410.232000;2917.090000;957.800000;331.042000;2983.010000;957.904000;304.021000;2263.350000;871.457000;373.205000;2575.970000;881.313000;512.523000;2318.600000;943.587000;529.940000;2423.800000;946.428000;333.888000;2200.320000;686.266000;221.127000;2241.910000;457.253000;227.231000;2261.030000;255.184000;217.623000;2311.100000;82.769900;255.162000;2381.340000;51.184400;53.268200;2317.260000;44.896300;430.558000;2581.880000;620.042000;419.795000;2543.690000;438.020000;457.491000;2539.270000;326.764000;488.337000;2487.060000;47.804400;521.047000;2419.420000;32.429300;324.071000;2492.050000;24.797100
3191;0;382.944000;2289.360000;1518.710000;314.468000;2416.070000;1540.270000;454.016000;2312.090000;1482.540000;380.877000;2474.340000;1515.980000;479.014000;2379.280000;1327.990000;525.637000;2381.030000;1100.690000;304.284000;2406.410000;1280.940000;194.596000;2423.090000;1067.000000;528.125000;2479.990000;1230.480000;360.196000;2238.690000;1297.070000;239.251000;2140.850000;1195.020000;172.430000;2093.580000;1129.580000;58.258000;2134.780000;1108.190000;-6.355210;2254.430000;1095.720000;-34.011200;2192.530000;1027.860000;-100.987000;2260.660000;1051.340000;445.599000;2553.270000;1295.920000;447.099000;2635.000000;1234.460000;461.998000;2763.590000;1113.040000;389.574000;2892.120000;1032.830000;313.905000;2889.720000;980.875000;399.483000;2919.110000;958.875000;319.757000;2984.400000;959.171000;297.532000;2264.350000;870.791000;365.949000;2577.070000;880.654000;505.829000;2320.050000;943.281000;522.863000;2425.330000;946.107000;327.525000;2201.160000;686.281000;212.148000;2243.290000;459.130000;208.902000;2262.300000;257.323000;188.871000;2312.050000;85.433200;224.090000;2382.370000;56.276000;22.435700;2319.130000;45.993700;424.827000;2582.500000;619.442000;415.747000;2544.000000;437.438000;454.448000;2539.310000;326.479000;487.969000;2486.640000;48.161100;520.834000;2419.030000;32.607800;324.060000;2491.640000;24.350400
