Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
9,0,0,0,0,0.000000,-0.000000,0.000000,69.136409,-1.410744,0.000000,0,0,0,-14.671190,1.490376,77.230621,-14.107675,-0.068268,-18.252855,40.307470,-34.114371,0.000000,0,0,0,-0.601293,20.420980,-81.541421,23.101263,40.618148,-62.428080,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.770677,0.557341,-74.567591,0,0,0,-14.671190,1.490376,77.230621,-34.423801,12.132508,-169.927797,8.123981,10.030716,-0.000000,0,0,0,0,0,0,-13.791195,43.628686,162.654748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0.000000,-0.000000,0.000000,69.118074,-1.408971,84.050381,0,0,0,-14.788815,1.554841,77.381938,-14.876882,-0.556089,-17.387964,42.530924,-33.905925,0.000000,0,0,0,-0.720676,20.334281,-81.144757,23.149016,40.613901,-62.394227,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.744302,0.564800,-0.000000,0,0,0,-14.788815,1.554841,77.381938,-33.840899,12.327527,-170.814930,8.323858,10.189690,-0.000000,0,0,0,0,0,0,-13.586832,43.642033,162.568353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0.000000,-0.000000,0.000000,69.090779,-1.405053,84.140899,0,0,0,-14.892337,1.627398,77.541409,-15.737722,-1.051408,-16.283959,44.848588,-33.463241,0.000000,0,0,0,-0.824994,20.256216,-80.728973,23.216463,40.609178,-62.380063,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.724504,0.571166,-0.000000,0,0,0,-14.892337,1.627398,77.541409,-33.282510,12.504520,-171.623630,8.527415,10.338102,-0.000000,0,0,0,0,0,0,-13.368847,43.641071,162.462333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0.000000,-0.000000,0.000000,69.055290,-1.401570,-139.629113,0,0,0,-14.978567,1.712648,77.719755,-16.679603,-1.557922,-14.936113,47.196494,-32.753072,0.000000,0,0,0,-0.913894,20.188087,-80.301726,23.298852,40.598523,-62.372264,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.715581,0.578614,5.970179,0,0,0,-14.978567,1.712648,77.719755,-32.749394,12.662850,-172.387277,8.729448,10.474095,-0.000000,0,0,0,0,0,0,-13.137160,43.632144,162.325893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0.000000,-0.000000,0.000000,69.014703,-1.396241,0.000000,0,0,0,-15.047066,1.799422,77.902847,-17.692990,-2.070267,-13.342521,49.506807,-31.746615,0.000000,0,0,0,-0.987603,20.130098,-79.870892,23.395203,40.591449,-62.384326,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.717848,0.587490,-0.000000,0,0,0,-15.047066,1.799422,77.902847,-32.242112,12.801049,-173.128564,8.929275,10.601476,-0.000000,0,0,0,0,0,0,-12.894034,43.608541,162.156824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0.000000,-0.000000,0.000000,68.963687,-1.390399,37.957080,0,0,0,-15.094993,1.895643,78.104709,-18.765366,-2.587798,-11.494863,51.714594,-30.417300,0.000000,0,0,0,-1.045555,20.082210,-79.442567,23.501915,40.580710,-62.406490,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.732010,0.596033,-0.000000,0,0,0,-15.094993,1.895643,78.104709,-31.759243,12.918291,-173.865093,9.123835,10.720647,-0.000000,0,0,0,0,0,0,-12.643087,43.574910,161.964897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0.000000,-0.000000,0.000000,68.910470,-1.383788,70.945028,0,0,0,-15.125133,2.000797,78.311252,-19.887450,-3.105909,-9.409481,53.752054,-28.766477,0.000000,0,0,0,-1.086062,20.044864,-79.027052,23.616761,40.571577,-62.433856,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.759924,0.607298,-0.000000,0,0,0,-15.125133,2.000797,78.311252,-31.300240,13.013166,-174.611731,9.309929,10.831320,-0.000000,0,0,0,0,0,0,-12.380213,43.536950,161.729394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0.000000,-0.000000,0.000000,68.850517,-1.377097,0.000000,0,0,0,-15.144861,2.115429,78.536231,-21.048261,-3.616440,-7.080217,55.567065,-26.779328,0.000000,0,0,0,-1.108661,20.017255,-78.627458,23.737293,40.563612,-62.474997,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.801223,0.616415,-11.400876,0,0,0,-15.144861,2.115429,78.536231,-30.862974,13.084305,-175.375926,9.485632,10.932830,-0.000000,0,0,0,0,0,0,-12.116374,43.481069,161.482281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.000000,-0.000000,0.000000,68.788139,-1.370067,0.000000,0,0,0,-15.150299,2.238269,78.769219,-22.236835,-4.117779,-4.521573,57.111029,-24.473669,0.000000,0,0,0,-1.112495,19.998999,-78.249748,23.859287,40.554038,-62.519372,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.855642,0.627825,169.149987,0,0,0,-15.150299,2.238269,78.769219,-30.444575,13.133165,-176.158445,9.649683,11.025253,-0.000000,0,0,0,0,0,0,-11.845035,43.426084,161.193557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0.000000,-0.000000,0.000000,68.721299,-1.363970,-148.261482,0,0,0,-15.148536,2.372189,79.013374,-23.444888,-4.600237,-1.756834,58.346571,-21.876349,0.000000,0,0,0,-1.096084,19.989705,-77.898017,23.983754,40.549175,-62.572449,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,36.923651,0.638721,-0.000000,0,0,0,-15.148536,2.372189,79.013374,-30.043890,13.151785,-176.954582,9.803053,11.112597,-0.000000,0,0,0,0,0,0,-11.573807,43.359118,160.881487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0.000000,-0.000000,0.000000,68.656102,-1.357963,0.000000,0,0,0,-15.136233,2.509800,79.268672,-24.663311,-5.062152,1.192166,59.248315,-19.024889,0.000000,0,0,0,-1.061942,19.988306,-77.570328,24.103974,40.545641,-62.621812,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.004924,0.649553,102.375215,0,0,0,-15.136233,2.509800,79.268672,-29.656956,13.151489,-177.769640,9.942054,11.188493,-0.000000,0,0,0,0,0,0,-11.302314,43.287359,160.550289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0.000000,-0.000000,0.000000,68.586561,-1.353457,31.777257,0,0,0,-15.123351,2.655540,79.531412,-25.884308,-5.498539,4.273567,59.797007,-15.987746,0.000000,0,0,0,-1.010057,19.994591,-77.268051,24.221976,40.545700,-62.677138,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.096775,0.660738,-0.000000,0,0,0,-15.123351,2.655540,79.531412,-29.282987,13.126185,-178.586479,10.071532,11.258810,-0.000000,0,0,0,0,0,0,-11.031212,43.211344,160.192079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0.000000,-0.000000,0.000000,68.523267,-1.350905,31.784585,0,0,0,-15.106741,2.809316,79.801442,-27.099328,-5.908839,7.445894,59.985815,-12.829314,0.000000,0,0,0,-0.941970,20.007794,-76.990354,24.335501,40.551044,-62.730400,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.198390,0.673227,92.460773,0,0,0,-15.106741,2.809316,79.801442,-28.918066,13.079496,-179.397894,10.189426,11.320579,-0.000000,0,0,0,0,0,0,-10.762956,43.132918,159.817545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0.000000,-0.000000,0.000000,68.457366,-1.349404,-109.514557,0,0,0,-15.090247,2.965451,80.085535,-28.301342,-6.292655,10.651356,59.815260,-9.634710,0.000000,0,0,0,-0.860468,20.027032,-76.733382,24.440555,40.556252,-62.777873,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.306944,0.682724,-0.000000,0,0,0,-15.090247,2.965451,80.085535,-28.560187,13.015286,179.800197,10.296322,11.373311,-0.000000,0,0,0,0,0,0,-10.502050,43.045610,159.444948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0.000000,-0.000000,0.000000,68.397229,-1.350588,0.000000,0,0,0,-15.080323,3.126365,80.372994,-29.484783,-6.647616,13.827755,59.292915,-6.491353,0.000000,0,0,0,-0.767505,20.052368,-76.496239,24.538236,40.569890,-62.820805,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.422244,0.694236,-0.000000,0,0,0,-15.080323,3.126365,80.372994,-28.208809,12.930987,179.019876,10.394600,11.421379,-0.000000,0,0,0,0,0,0,-10.244446,42.960981,159.049125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0.000000,-0.000000,0.000000,68.336843,-1.354430,0.000000,0,0,0,-15.073945,3.289985,80.670812,-30.641417,-6.981194,16.921388,58.434100,-3.487571,0.000000,0,0,0,-0.667832,20.082278,-76.271381,24.626764,40.584250,-62.857116,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.540740,0.704432,-2.111953,0,0,0,-15.073945,3.289985,80.670812,-27.861113,12.836359,178.265654,10.486032,11.462765,-0.000000,0,0,0,0,0,0,-9.994071,42.875551,158.656099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0.000000,-0.000000,0.000000,68.287908,-1.358614,0.000000,0,0,0,-15.077610,3.458732,80.968298,-31.764225,-7.300729,19.888500,57.262553,-0.704237,0.000000,0,0,0,-0.565435,20.116237,-76.054009,24.701876,40.607800,-62.885180,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.660157,0.714638,-0.000000,0,0,0,-15.077610,3.458732,80.968298,-27.515584,12.736407,177.536972,10.570100,11.497640,-0.000000,0,0,0,0,0,0,-9.752751,42.787305,158.260444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0.000000,-0.000000,0.000000,68.237267,-1.365214,37.149171,0,0,0,-15.094978,3.626386,81.272415,-32.848978,-7.607773,22.688900,55.807366,1.794190,0.000000,0,0,0,-0.462473,20.154529,-75.844682,24.768356,40.632772,-62.903757,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.779217,0.725174,-81.900042,0,0,0,-15.094978,3.626386,81.272415,-27.172945,12.631248,176.843349,10.650389,11.528559,-0.000000,0,0,0,0,0,0,-9.518203,42.703056,157.866074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0.000000,-0.000000,0.000000,68.194612,-1.375345,39.331950,0,0,0,-15.122807,3.792815,81.583152,-33.890125,-7.902303,25.298363,54.101890,3.961934,0.000000,0,0,0,-0.361085,20.196494,-75.642446,24.824243,40.666252,-62.918191,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,37.896748,0.735688,-82.367621,0,0,0,-15.122807,3.792815,81.583152,-26.833088,12.518967,176.184864,10.728889,11.561366,-0.000000,0,0,0,0,0,0,-9.291980,42.620640,157.473957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0.000000,-0.000000,0.000000,68.154534,-1.385884,-63.569519,0,0,0,-15.164307,3.961071,81.886278,-34.879607,-8.201108,27.710279,52.187514,5.757769,0.000000,0,0,0,-0.266902,20.240602,-75.438888,24.866806,40.700988,-62.915247,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.008914,0.744447,-0.000000,0,0,0,-15.164307,3.961071,81.886278,-26.494083,12.414691,175.547036,10.804889,11.588624,-0.000000,0,0,0,0,0,0,-9.075474,42.540285,157.094846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0.000000,-0.000000,0.000000,68.119810,-1.399481,31.794776,0,0,0,-15.216148,4.129684,82.185436,-35.815106,-8.497974,29.920660,50.103481,7.171583,0.000000,0,0,0,-0.180206,20.287412,-75.238416,24.900172,40.742557,-62.910458,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.116396,0.753510,16.139034,0,0,0,-15.216148,4.129684,82.185436,-26.158230,12.310685,174.932332,10.882808,11.621059,-0.000000,0,0,0,0,0,0,-8.868327,42.464855,156.721110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0.000000,-0.000000,0.000000,68.090914,-1.413001,84.271426,0,0,0,-15.282257,4.287876,82.491060,-36.691065,-8.802964,31.938699,47.892784,8.195610,0.000000,0,0,0,-0.104919,20.336023,-75.036698,24.920619,40.786309,-62.895920,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.215748,0.762006,-84.748178,0,0,0,-15.282257,4.287876,82.491060,-25.825095,12.218175,174.326064,10.963283,11.652691,-0.000000,0,0,0,0,0,0,-8.669671,42.395069,156.357531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0.000000,-0.000000,0.000000,68.062242,-1.428405,36.900792,0,0,0,-15.362130,4.443503,82.785604,-37.503957,-9.113631,33.771689,45.594826,8.837127,0.000000,0,0,0,-0.040869,20.385890,-74.838230,24.931572,40.831785,-62.873691,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.308769,0.770726,-0.000000,0,0,0,-15.362130,4.443503,82.785604,-25.495825,12.129550,173.722012,11.049180,11.695660,-0.000000,0,0,0,0,0,0,-8.480494,42.330261,156.005546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0.000000,-0.000000,0.000000,68.037985,-1.444619,-143.122886,0,0,0,-15.452615,4.594908,83.072624,-38.251590,-9.430917,35.436941,43.243510,9.120053,0.000000,0,0,0,0.008616,20.436986,-74.640037,24.932457,40.882307,-62.847111,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.393114,0.779316,-0.000000,0,0,0,-15.452615,4.594908,83.072624,-25.170773,12.055410,173.103511,11.141207,11.744540,-0.000000,0,0,0,0,0,0,-8.298737,42.275450,155.656352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0.000000,-0.000000,0.000000,68.016488,-1.460745,0.000000,0,0,0,-15.557029,4.741810,83.352163,-38.933268,-9.746696,36.950232,40.870362,9.068748,0.000000,0,0,0,0.045184,20.488852,-74.450727,24.924552,40.931028,-62.814836,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.468908,0.784998,-0.000000,0,0,0,-15.557029,4.741810,83.352163,-24.851510,11.987409,172.464575,11.241165,11.807243,-0.000000,0,0,0,0,0,0,-8.125900,42.228056,155.325881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0.000000,-0.000000,0.000000,67.999266,-1.478417,0.000000,0,0,0,-15.671794,4.882501,83.613686,-39.546343,-10.064875,38.322329,38.499884,8.711410,0.000000,0,0,0,0.066175,20.540773,-74.265752,24.908563,40.985500,-62.783940,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.534827,0.793178,-0.000000,0,0,0,-15.671794,4.882501,83.613686,-24.537562,11.930667,171.793507,11.351106,11.884945,-0.000000,0,0,0,0,0,0,-7.961002,42.188986,155.001097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0.000000,-0.000000,0.000000,67.981337,-1.493184,0.000000,0,0,0,-15.790403,5.018965,83.864338,-40.093591,-10.372455,39.576500,36.149384,8.092553,0.000000,0,0,0,0.072921,20.592682,-74.092416,24.883246,41.035396,-62.745886,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.594365,0.799315,-0.000000,0,0,0,-15.790403,5.018965,83.864338,-24.230295,11.882893,171.082085,11.471895,11.983949,-0.000000,0,0,0,0,0,0,-7.803103,42.159462,154.686684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0.000000,-0.000000,0.000000,67.969293,-1.508417,0.000000,0,0,0,-15.919277,5.152025,84.097075,-40.576554,-10.663003,40.714808,33.832072,7.246045,0.000000,0,0,0,0.065367,20.644439,-73.932550,24.854636,41.088895,-62.716481,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.645512,0.805402,12.996697,0,0,0,-15.919277,5.152025,84.097075,-23.929367,11.842464,170.328859,11.603610,12.102699,-0.000000,0,0,0,0,0,0,-7.654860,42.136208,154.390801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0.000000,-0.000000,0.000000,67.953406,-1.522518,38.827026,0,0,0,-16.048613,5.274094,84.311896,-40.996681,-10.933781,41.760477,31.558886,6.213048,0.000000,0,0,0,0.043153,20.694674,-73.786746,24.822229,41.139250,-62.692183,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.688914,0.809760,-0.000000,0,0,0,-16.048613,5.274094,84.311896,-23.633890,11.811599,169.526936,11.747030,12.246830,-0.000000,0,0,0,0,0,0,-7.513262,42.123495,154.106540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0.000000,-0.000000,0.000000,67.940605,-1.534942,-141.192717,0,0,0,-16.181758,5.397439,84.505225,-41.359235,-11.174470,42.720812,29.334331,5.036993,0.000000,0,0,0,0.007563,20.744094,-73.657703,24.782596,41.186840,-62.663376,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.724891,0.814280,159.905037,0,0,0,-16.181758,5.397439,84.505225,-23.344461,11.786502,168.683154,11.902932,12.415354,-0.000000,0,0,0,0,0,0,-7.375835,42.123528,153.832458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
