Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
9,0,0,0,0,0.000000,-0.000000,0.000000,67.490072,-2.298756,146.122543,0,0,0,-24.051836,-4.356215,-5.205312,-38.588453,-2.688118,41.741218,5.310815,-12.604543,0.000000,0,0,0,-4.935626,21.902784,40.449502,14.744646,51.341691,-39.657549,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.218555,0.500408,-66.264217,0,0,0,-24.051836,-4.356215,-5.205312,-14.345403,8.657519,146.840408,17.382572,20.962904,-0.000000,0,0,0,0,0,0,-0.253440,44.661766,152.034310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0.000000,-0.000000,0.000000,67.570124,-2.327377,54.113048,0,0,0,-24.301878,-4.382776,-5.013465,-38.097486,-1.876692,39.905684,5.311563,-12.544802,0.000000,0,0,0,-4.774852,21.886319,40.083918,14.615249,51.337904,-39.565912,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.215225,0.503678,159.651735,0,0,0,-24.301878,-4.382776,-5.013465,-14.129757,8.248046,146.239434,18.002899,21.636437,-0.000000,0,0,0,0,0,0,-0.529201,44.588577,152.346272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0.000000,-0.000000,0.000000,67.649649,-2.356581,0.000000,0,0,0,-24.567446,-4.407660,-4.830399,-37.598197,-1.059979,38.009914,5.321369,-12.496674,0.000000,0,0,0,-4.585968,21.856764,39.683356,14.515264,51.339590,-39.504857,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.212266,0.505367,-20.578843,0,0,0,-24.567446,-4.407660,-4.830399,-13.969429,7.796526,145.682089,18.744781,22.384984,-0.000000,0,0,0,0,0,0,-0.840358,44.498989,152.716821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0.000000,-0.000000,0.000000,67.723247,-2.385532,69.915136,0,0,0,-24.860143,-4.427978,-4.655705,-37.099442,-0.249466,36.085801,5.352105,-12.463070,0.000000,0,0,0,-4.368865,21.814792,39.245391,14.446198,51.347513,-39.471448,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.208871,0.509006,140.416684,0,0,0,-24.860143,-4.427978,-4.655705,-13.877022,7.306481,145.171774,19.626335,23.208006,-0.000000,0,0,0,0,0,0,-1.184342,44.390738,153.134074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0.000000,-0.000000,0.000000,67.792139,-2.412190,146.157573,0,0,0,-25.164451,-4.443234,-4.496492,-36.604250,0.543086,34.169561,5.415108,-12.458875,0.000000,0,0,0,-4.121544,21.760897,38.768414,14.408831,51.361166,-39.463503,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.206066,0.510941,-0.000000,0,0,0,-25.164451,-4.443234,-4.496492,-13.863623,6.775959,144.725321,20.670101,24.102430,-0.000000,0,0,0,0,0,0,-1.553029,44.261929,153.601946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0.000000,-0.000000,0.000000,67.856591,-2.439060,68.217332,0,0,0,-25.485582,-4.448696,-4.348766,-36.117404,1.306582,32.285829,5.517715,-12.492149,0.000000,0,0,0,-3.846215,21.695630,38.253349,14.406711,51.385639,-39.485667,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.204642,0.514721,60.220622,0,0,0,-25.485582,-4.448696,-4.348766,-13.938517,6.215919,144.342376,21.893243,25.056782,-0.000000,0,0,0,0,0,0,-1.945111,44.113635,154.106141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0.000000,-0.000000,0.000000,67.911709,-2.461931,0.000000,0,0,0,-25.819033,-4.451142,-4.212166,-35.642025,2.036510,30.455414,5.664815,-12.568125,0.000000,0,0,0,-3.543379,21.621117,37.698699,14.445197,51.413826,-39.540924,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.205050,0.515717,-0.000000,0,0,0,-25.819033,-4.451142,-4.212166,-14.112303,5.629670,144.041654,23.319526,26.053403,-0.000000,0,0,0,0,0,0,-2.353335,43.943101,154.647741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0.000000,-0.000000,0.000000,67.964110,-2.483601,146.200975,0,0,0,-26.157274,-4.448730,-4.082638,-35.178024,2.730047,28.694115,5.855529,-12.689415,0.000000,0,0,0,-3.215181,21.537544,37.107830,14.516791,51.447538,-39.614462,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.207492,0.518411,-14.282501,0,0,0,-26.157274,-4.448730,-4.082638,-14.391722,5.023137,143.834949,24.968843,27.070486,-0.000000,0,0,0,0,0,0,-2.764645,43.757814,155.204115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.000000,-0.000000,0.000000,68.007099,-2.503220,28.272750,0,0,0,-26.497674,-4.446965,-3.955903,-34.726366,3.387077,27.006912,6.086350,-12.856677,0.000000,0,0,0,-2.864621,21.447797,36.480204,14.629349,51.486805,-39.717595,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.211341,0.520964,-25.685803,0,0,0,-26.497674,-4.446965,-3.955903,-14.781712,4.409052,143.739126,26.855360,28.073781,-0.000000,0,0,0,0,0,0,-3.175779,43.557417,155.763902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0.000000,-0.000000,0.000000,68.045322,-2.519507,-151.248038,0,0,0,-26.838434,-4.433783,-3.835459,-34.287440,4.012522,25.400266,6.349519,-13.065575,0.000000,0,0,0,-2.495411,21.354653,35.818702,14.777642,51.527295,-39.844550,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.216484,0.523566,-145.905042,0,0,0,-26.838434,-4.433783,-3.835459,-15.287156,3.793840,143.775571,28.993775,29.023141,-0.000000,0,0,0,0,0,0,-3.580215,43.344705,156.326044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0.000000,-0.000000,0.000000,68.072543,-2.533044,54.502159,0,0,0,-27.167191,-4.418839,-3.717030,-33.856891,4.604917,23.873833,6.633163,-13.314276,0.000000,0,0,0,-2.113834,21.258854,35.128980,14.962148,51.569176,-39.995679,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.223917,0.525334,161.450716,0,0,0,-27.167191,-4.418839,-3.717030,-15.906844,3.190372,143.966135,31.390511,29.867871,-0.000000,0,0,0,0,0,0,-3.971666,43.122145,156.879257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0.000000,-0.000000,0.000000,68.091625,-2.544430,-20.542370,0,0,0,-27.484777,-4.403435,-3.596490,-33.436096,5.174285,22.421828,6.925203,-13.590978,0.000000,0,0,0,-1.724052,21.165176,34.410197,15.183678,51.611184,-40.174542,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.231215,0.527858,57.246804,0,0,0,-27.484777,-4.403435,-3.596490,-16.641426,2.604308,144.342612,34.040166,30.551707,-0.000000,0,0,0,0,0,0,-4.342071,42.898301,157.400820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0.000000,-0.000000,0.000000,68.104839,-2.551973,0.000000,0,0,0,-27.785311,-4.383016,-3.477367,-33.022088,5.717279,21.053644,7.216586,-13.883802,0.000000,0,0,0,-1.336123,21.073579,33.674774,15.432695,51.650123,-40.371953,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.239160,0.528931,-22.871213,0,0,0,-27.785311,-4.383016,-3.477367,-17.483412,2.054876,144.919691,36.922456,31.008754,-0.000000,0,0,0,0,0,0,-4.690377,42.671948,157.894322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0.000000,-0.000000,0.000000,68.113656,-2.556816,-24.271582,0,0,0,-28.063175,-4.360371,-3.347730,-32.615702,6.240524,19.762583,7.496888,-14.182610,0.000000,0,0,0,-0.955640,20.988273,32.922418,15.706769,51.682168,-40.581733,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.247003,0.530165,-0.000000,0,0,0,-28.063175,-4.360371,-3.347730,-18.428180,1.546891,145.734842,39.999571,31.171568,-0.000000,0,0,0,0,0,0,-5.006117,42.455349,158.350707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0.000000,-0.000000,0.000000,68.120644,-2.558541,57.290863,0,0,0,-28.319214,-4.334381,-3.215176,-32.216483,6.739073,18.551124,7.761451,-14.477905,0.000000,0,0,0,-0.591839,20.910359,32.161934,16.001336,51.711503,-40.807361,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.254932,0.532312,-0.000000,0,0,0,-28.319214,-4.334381,-3.215176,-19.465790,1.095452,146.805836,43.214029,30.977611,-0.000000,0,0,0,0,0,0,-5.289819,42.249965,158.754001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0.000000,-0.000000,0.000000,68.123590,-2.557890,-121.360529,0,0,0,-28.542857,-4.304120,-3.075763,-31.825482,7.214807,17.419755,8.007905,-14.756792,0.000000,0,0,0,-0.250664,20.842278,31.395296,16.315915,51.734121,-41.051949,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.261939,0.532443,-27.306170,0,0,0,-28.542857,-4.304120,-3.075763,-20.584350,0.709331,148.159932,46.486773,30.362472,-0.000000,0,0,0,0,0,0,-5.541465,42.057687,159.119045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0.000000,-0.000000,0.000000,68.119323,-2.554648,-118.973101,0,0,0,-28.732712,-4.270103,-2.929492,-31.443805,7.664108,16.366368,8.235494,-15.015175,0.000000,0,0,0,0.061289,20.785137,30.627516,16.641097,51.741866,-41.298434,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.268115,0.532951,-169.951607,0,0,0,-28.732712,-4.270103,-2.929492,-21.773052,0.393739,149.814115,49.727338,29.284498,-0.000000,0,0,0,0,0,0,-5.753962,41.889732,159.429176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0.000000,-0.000000,0.000000,68.119352,-2.549657,-35.386375,0,0,0,-28.891031,-4.229017,-2.780457,-31.069518,8.075620,15.392834,8.445205,-15.251820,0.000000,0,0,0,0.337480,20.738610,29.866382,16.974495,51.743259,-41.552312,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.273708,0.531725,-0.000000,0,0,0,-28.891031,-4.229017,-2.780457,-23.017176,0.158422,151.773792,52.835598,27.716172,-0.000000,0,0,0,0,0,0,-5.934871,41.740628,159.695547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0.000000,-0.000000,0.000000,68.120177,-2.542422,121.560270,0,0,0,-29.014684,-4.183646,-2.616954,-30.705270,8.450822,14.490855,8.642123,-15.459183,0.000000,0,0,0,0.575299,20.703447,29.109835,17.308793,51.736399,-41.808120,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.278078,0.530570,-34.323008,0,0,0,-29.014684,-4.183646,-2.616954,-24.303096,0.004639,154.045592,55.716794,25.650230,-0.000000,0,0,0,0,0,0,-6.081007,41.617114,159.916011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0.000000,-0.000000,0.000000,68.120335,-2.535760,-31.875145,0,0,0,-29.110182,-4.122552,-2.455194,-30.350063,8.782001,13.650554,8.827080,-15.643602,0.000000,0,0,0,0.772022,20.678590,28.360695,17.642940,51.713380,-42.056824,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.282855,0.529709,-0.000000,0,0,0,-29.110182,-4.122552,-2.455194,-25.617214,-0.064239,156.616262,58.289337,23.106040,-0.000000,0,0,0,0,0,0,-6.194884,41.523865,160.092383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0.000000,-0.000000,0.000000,68.123083,-2.527448,146.747977,0,0,0,-29.169317,-4.063299,-2.279552,-30.004202,9.070560,12.862879,9.004162,-15.803200,0.000000,0,0,0,0.928285,20.663515,27.617366,17.971807,51.682006,-42.304041,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.286978,0.528337,140.320718,0,0,0,-29.169317,-4.063299,-2.279552,-26.947001,-0.055510,159.467519,60.490589,20.127536,-0.000000,0,0,0,0,0,0,-6.279814,41.457049,160.234842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0.000000,-0.000000,0.000000,68.130858,-2.521179,151.377993,0,0,0,-29.195358,-3.987688,-2.106279,-29.665292,9.311186,12.122511,9.176971,-15.940364,0.000000,0,0,0,1.043396,20.655452,26.882861,18.291929,51.640447,-42.541377,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.291290,0.527038,-0.000000,0,0,0,-29.195358,-3.987688,-2.106279,-28.279661,0.029152,162.560191,62.279063,16.775755,-0.000000,0,0,0,0,0,0,-6.338215,41.419227,160.352801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0.000000,-0.000000,0.000000,68.138199,-2.513688,-39.332986,0,0,0,-29.202573,-3.902041,-1.927789,-29.333486,9.507525,11.412962,9.347325,-16.059559,0.000000,0,0,0,1.120356,20.653349,26.151891,18.602718,51.586277,-42.771068,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.295615,0.526365,-45.186271,0,0,0,-29.202573,-3.902041,-1.927789,-29.603765,0.182947,165.836565,63.629550,13.141303,-0.000000,0,0,0,0,0,0,-6.372843,41.412275,160.436961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0.000000,-0.000000,0.000000,68.146923,-2.508022,0.000000,0,0,0,-29.179414,-3.806225,-1.752354,-29.007300,9.661912,10.728040,9.520115,-16.158788,0.000000,0,0,0,1.161900,20.654513,25.424738,18.902172,51.521131,-42.991655,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.301141,0.525854,-7.966667,0,0,0,-29.179414,-3.806225,-1.752354,-30.910186,0.395298,169.234634,64.536262,9.320486,-0.000000,0,0,0,0,0,0,-6.389357,41.429321,160.511360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0.000000,-0.000000,0.000000,68.160625,-2.503370,-131.542668,0,0,0,-29.131151,-3.695048,-1.576307,-28.684500,9.778300,10.059234,9.697618,-16.238008,0.000000,0,0,0,1.172055,20.656678,24.698876,19.189468,51.448875,-43.209230,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.307115,0.525175,-50.401975,0,0,0,-29.131151,-3.695048,-1.576307,-32.189530,0.655690,172.677615,65.002218,5.424287,-0.000000,0,0,0,0,0,0,-6.393118,41.468969,160.579937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0.000000,-0.000000,0.000000,68.180033,-2.501489,-131.628080,0,0,0,-29.067733,-3.574368,-1.403850,-28.363698,9.860864,9.400782,9.881964,-16.297752,0.000000,0,0,0,1.154680,20.657826,23.973626,19.463620,51.371308,-43.417374,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.313797,0.524548,-0.000000,0,0,0,-29.067733,-3.574368,-1.403850,-33.434918,0.952708,176.092063,65.039355,1.560204,-0.000000,0,0,0,0,0,0,-6.383944,41.531614,160.641184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0.000000,-0.000000,0.000000,68.204079,-2.499340,0.000000,0,0,0,-28.987320,-3.446068,-1.231158,-28.042725,9.914194,8.742509,10.071340,-16.342601,0.000000,0,0,0,1.114434,20.656079,23.247360,19.724317,51.285947,-43.620223,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.320956,0.524905,-92.510794,0,0,0,-28.987320,-3.446068,-1.231158,-34.640386,1.271953,179.403713,64.664610,-2.162961,-0.000000,0,0,0,0,0,0,-6.369141,41.613845,160.705007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0.000000,-0.000000,0.000000,68.225135,-2.498284,47.924499,0,0,0,-28.897665,-3.300210,-1.066419,-27.720403,9.941350,8.084481,10.267754,-16.368760,0.000000,0,0,0,1.055234,20.650322,22.520988,19.975393,51.199264,-43.829861,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.329284,0.526318,123.126247,0,0,0,-28.897665,-3.300210,-1.066419,-35.800812,1.603079,-177.445758,63.898959,-5.655646,-0.000000,0,0,0,0,0,0,-6.349813,41.711146,160.767575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0.000000,-0.000000,0.000000,68.249853,-2.498444,47.636115,0,0,0,-28.796247,-3.149581,-0.905698,-27.395397,9.949158,7.417424,10.466322,-16.378666,0.000000,0,0,0,0.981396,20.639048,21.794319,20.214862,51.108539,-44.038298,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.338019,0.526930,-108.716308,0,0,0,-28.796247,-3.149581,-0.905698,-36.912221,1.930142,-174.501676,62.768879,-8.838364,-0.000000,0,0,0,0,0,0,-6.328902,41.824357,160.839392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0.000000,-0.000000,0.000000,68.278915,-2.497554,-114.991113,0,0,0,-28.687253,-2.985779,-0.761089,-27.065637,9.939245,6.738854,10.662497,-16.374515,0.000000,0,0,0,0.896930,20.621921,21.070182,20.442844,51.013713,-44.250009,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,-0.000000,38.347077,0.528895,119.939000,0,0,0,-28.687253,-2.985779,-0.761089,-37.969975,2.244937,-171.791489,61.302717,-11.657138,-0.000000,0,0,0,0,0,0,-6.309168,41.951813,160.916653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
