Model Outputs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;grzegorz_witczak:LAbsAnkleAngle;;;grzegorz_witczak:LAnkleAngles;;;grzegorz_witczak:LElbowAngles;;;grzegorz_witczak:LFootProgressAngles;;;grzegorz_witczak:LHeadAngles;;;grzegorz_witczak:LHipAngles;;;grzegorz_witczak:LKneeAngles;;;grzegorz_witczak:LNeckAngles;;;grzegorz_witczak:LPelvisAngles;;;grzegorz_witczak:LShoulderAngles;;;grzegorz_witczak:LSpineAngles;;;grzegorz_witczak:LThoraxAngles;;;grzegorz_witczak:LWristAngles;;;grzegorz_witczak:RAbsAnkleAngle;;;grzegorz_witczak:RAnkleAngles;;;grzegorz_witczak:RElbowAngles;;;grzegorz_witczak:RFootProgressAngles;;;grzegorz_witczak:RHeadAngles;;;grzegorz_witczak:RHipAngles;;;grzegorz_witczak:RKneeAngles;;;grzegorz_witczak:RNeckAngles;;;grzegorz_witczak:RPelvisAngles;;;grzegorz_witczak:RShoulderAngles;;;grzegorz_witczak:RSpineAngles;;;grzegorz_witczak:RThoraxAngles;;;grzegorz_witczak:RWristAngles;;;grzegorz_witczak:CentreOfMass;;;grzegorz_witczak:CentreOfMassFloor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1252;0;-2.82022;0;0;-3.11295;-7.01538;25.0355;35.8003;-1.39149e-015;-2.36951e-012;-78.5125;22.8179;-58.3127;18.4037;28.1008;-58.4232;8.58216;2.41784;-8.15552;5.19583;4.58063;-26.3479;-27.984;3.0529;14.9197;6.14785;-3.27928;-49.697;-11.2317;13.5596;43.6238;-11.2504;0.0364571;-1.86882;-1.43457;5.03905;-47.7149;10.1053;35.4991;109.944;9.15606;0;0;9.61836;2.3753;-17.7575;35.785;1.59028e-015;-6.64736e-013;-84.7397;0.791507;27.2264;18.4037;-28.1008;58.4232;-1.1276;-1.98474;16.6029;2.00586;8.00116;-20.6195;-27.984;-3.0529;-14.9197;6.14785;3.27928;49.697;-14.159;15.7744;30.7175;-11.2504;-0.0364571;1.86882;-1.43457;-5.03905;47.7149;-12.221;31.7459;81.7236;-1052.13;-451.104;1000.03;-1052.13;-451.104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1253;0;-2.83953;0;0;-3.13402;-7.01283;25.0262;35.7814;9.93923e-016;6.5591e-012;-78.5019;22.8437;-58.3116;18.5185;28.0874;-58.2458;8.57944;2.4015;-8.11474;5.18645;4.59274;-26.3665;-28.0299;3.08051;14.7691;6.1283;-3.2844;-49.7111;-11.2789;13.5566;43.6295;-11.2442;0.0141417;-1.88285;-1.43358;5.04408;-47.713;10.0967;35.4823;109.937;9.1589;0;0;9.61992;2.37067;-17.731;35.7982;1.59028e-015;1.36446e-012;-84.7441;0.788179;27.2303;18.5185;-28.0874;58.2458;-1.11661;-1.97093;16.6178;2.02352;8.00636;-20.6695;-28.0299;-3.08051;-14.7691;6.1283;3.2844;49.7111;-14.1526;15.7641;30.7186;-11.2442;-0.0141417;1.88285;-1.43358;-5.04408;47.713;-12.2181;31.749;81.7202;-1052.31;-451.145;1000.03;-1052.31;-451.145;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1254;0;-2.85692;0;0;-3.15294;-7.00993;25.0155;35.7633;-5.96354e-016;4.66826e-012;-78.4915;22.8676;-58.3105;18.6416;28.068;-58.0501;8.5753;2.38871;-8.0751;5.17707;4.60299;-26.3831;-28.0744;3.1083;14.6009;6.11038;-3.28848;-49.7248;-11.3234;13.5564;43.6315;-11.24;-0.00560464;-1.89646;-1.43422;5.04999;-47.7114;10.0896;35.4686;109.932;9.16097;0;0;9.62101;2.36722;-17.7114;35.8115;0;-1.51871e-012;-84.7483;0.785076;27.235;18.6416;-28.068;58.0501;-1.11005;-1.96127;16.6391;2.03441;8.01255;-20.7183;-28.0744;-3.1083;-14.6009;6.11038;3.28848;49.7248;-14.1462;15.7539;30.7182;-11.24;0.00560464;1.89646;-1.43422;-5.04999;47.7114;-12.2151;31.7524;81.7164;-1052.48;-451.172;1000.03;-1052.48;-451.172;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;0;-2.87201;0;0;-3.16931;-7.00676;25.0039;35.7459;5.96354e-016;2.4864e-012;-78.4813;22.8895;-58.3095;18.7737;28.0418;-57.8338;8.56935;2.38012;-8.03878;5.16796;4.61108;-26.3961;-28.1172;3.13613;14.4129;6.09421;-3.29098;-49.738;-11.365;13.5591;43.6295;-11.2377;-0.0221108;-1.90909;-1.43671;5.05678;-47.7102;10.0834;35.4583;109.929;9.16218;0;0;9.62172;2.36542;-17.7011;35.8247;1.59028e-015;-4.09178e-012;-84.7523;0.781959;27.2407;18.7737;-28.0418;57.8338;-1.10862;-1.95624;16.6663;2.03837;8.01939;-20.7623;-28.1172;-3.13613;-14.4129;6.09421;3.29098;49.738;-14.1399;15.7438;30.7166;-11.2377;0.0221108;1.90909;-1.43671;-5.05678;47.7102;-12.2122;31.7556;81.7123;-1052.65;-451.185;1000.02;-1052.65;-451.185;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;0;-2.8845;0;0;-3.1828;-7.00343;24.9917;35.7293;3.97569e-016;-5.41012e-012;-78.4715;22.9095;-58.3085;18.9156;28.0079;-57.5953;8.56136;2.37629;-8.00801;5.15963;4.61662;-26.404;-28.1581;3.16414;14.2033;6.07985;-3.29145;-49.7502;-11.4038;13.5644;43.6236;-11.237;-0.034927;-1.92029;-1.44116;5.06443;-47.7096;10.0781;35.4514;109.927;9.16263;0;0;9.62227;2.36559;-17.7021;35.8374;0;-1.22451e-012;-84.756;0.778572;27.2477;18.9156;-28.0079;57.5953;-1.1127;-1.9562;16.6989;2.03578;8.02671;-20.7984;-28.1581;-3.16414;-14.2033;6.07985;3.29145;49.7502;-14.134;15.7338;30.7142;-11.237;0.034927;1.92029;-1.44116;-5.06443;47.7096;-12.2095;31.7587;81.7079;-1052.82;-451.182;1000.02;-1052.82;-451.182;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257;0;-2.89418;0;0;-3.19316;-7.00007;24.9794;35.7135;9.93923e-016;9.4701e-013;-78.4619;22.9277;-58.3074;19.068;27.9653;-57.3327;8.55121;2.37751;-7.98447;5.15258;4.61937;-26.4058;-28.1969;3.19226;13.97;6.06726;-3.28956;-49.7612;-11.4397;13.5724;43.614;-11.2379;-0.043692;-1.92974;-1.44774;5.07291;-47.7097;10.0732;35.4478;109.925;9.16273;0;0;9.62304;2.36786;-17.715;35.8493;-1.59028e-015;-2.84342e-012;-84.7594;0.774726;27.256;19.068;-27.9653;57.3327;-1.12224;-1.96128;16.7361;2.02751;8.03447;-20.825;-28.1969;-3.19226;-13.97;6.06726;3.28956;49.7612;-14.1286;15.7239;30.7112;-11.2379;0.043692;1.92974;-1.44774;-5.07291;47.7097;-12.2072;31.7614;81.7035;-1052.98;-451.164;1000.02;-1052.98;-451.164;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1258;0;-2.9008;0;0;-3.20012;-6.9969;24.9677;35.6983;1.19271e-015;-5.13898e-012;-78.4526;22.9441;-58.3059;19.2314;27.9132;-57.0443;8.53904;2.38394;-7.96962;5.14756;4.61907;-26.4008;-28.2334;3.22073;13.7114;6.05642;-3.28512;-49.7707;-11.4727;13.583;43.6007;-11.24;-0.0482235;-1.93727;-1.45649;5.08217;-47.7104;10.0687;35.4472;109.925;9.16281;0;0;9.62447;2.37215;-17.7395;35.8603;0;1.63958e-012;-84.7625;0.77022;27.2652;19.2314;-27.9132;57.0443;-1.13681;-1.97147;16.7769;2.01492;8.04273;-20.8414;-28.2334;-3.22073;-13.7114;6.05642;3.28512;49.7707;-14.1238;15.7139;30.7077;-11.24;0.0482235;1.93727;-1.45649;-5.08217;47.7104;-12.2053;31.7637;81.6989;-1053.13;-451.129;1000.02;-1053.13;-451.129;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1259;0;-2.90418;0;0;-3.2036;-6.994;24.9571;35.6838;2.5842e-015;-1.02016e-012;-78.4434;22.9591;-58.304;19.4066;27.8505;-56.7287;8.5251;2.39537;-7.96411;5.14512;4.61567;-26.3886;-28.2675;3.24972;13.4259;6.04716;-3.27816;-49.7789;-11.5027;13.596;43.5841;-11.2434;-0.0486092;-1.94287;-1.46747;5.09215;-47.7118;10.0643;35.4492;109.925;9.16349;0;0;9.62709;2.37825;-17.7743;35.8703;0;3.62583e-012;-84.7654;0.764928;27.2751;19.4066;-27.8505;56.7287;-1.15562;-1.98643;16.82;1.99964;8.05162;-20.8476;-28.2675;-3.24972;-13.4259;6.04716;3.27816;49.7789;-14.1196;15.7038;30.7039;-11.2434;0.0486092;1.94287;-1.46747;-5.09215;47.7118;-12.2037;31.7655;81.6944;-1053.28;-451.078;1000.02;-1053.28;-451.078;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1260;0;-2.90437;0;0;-3.20355;-6.99153;24.948;35.67;-5.96354e-016;-5.3648e-012;-78.4343;22.9727;-58.3015;19.594;27.7762;-56.3845;8.5098;2.41134;-7.96799;5.14579;4.60933;-26.3694;-28.2989;3.27956;13.1123;6.03932;-3.26887;-49.7855;-11.5298;13.6114;43.5648;-11.248;-0.0450408;-1.94665;-1.48071;5.1028;-47.7136;10.0598;35.4535;109.924;9.16539;0;0;9.63142;2.38575;-17.817;35.8791;0;4.17448e-012;-84.7681;0.758762;27.2853;19.594;-27.7762;56.3845;-1.17755;-2.00566;16.864;1.9836;8.06133;-20.8451;-28.2989;-3.27956;-13.1123;6.03932;3.26887;49.7855;-14.1159;15.6937;30.7;-11.248;0.0450408;1.94665;-1.48071;-5.1028;47.7136;-12.2027;31.7667;81.6897;-1053.43;-451.011;1000.02;-1053.43;-451.011;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1261;0;-2.90129;0;0;-3.19998;-6.98956;24.9408;35.6568;-1.98785e-016;7.59357e-013;-78.4251;22.9852;-58.2983;19.7939;27.6895;-56.0109;8.49364;2.43116;-7.98097;5.15002;4.60026;-26.3439;-28.3274;3.3104;12.7696;6.03269;-3.2576;-49.7908;-11.554;13.6292;43.5433;-11.254;-0.0378593;-1.94881;-1.49626;5.11403;-47.7158;10.0555;35.4594;109.924;9.16907;0;0;9.63789;2.39411;-17.8647;35.8866;1.59028e-015;-1.12115e-012;-84.7706;0.751662;27.2954;19.7939;-27.6895;56.0109;-1.20127;-2.02844;16.9073;1.96878;8.07199;-20.8356;-28.3274;-3.3104;-12.7696;6.03269;3.2576;49.7908;-14.1127;15.6835;30.6961;-11.254;0.0378593;1.94881;-1.49626;-5.11403;47.7158;-12.202;31.7675;81.6851;-1053.57;-450.928;1000.01;-1053.57;-450.928;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1262;0;-2.89521;0;0;-3.19314;-6.98811;24.9355;35.6442;-1.98785e-016;1.08854e-012;-78.4157;22.9968;-58.2946;20.0065;27.5893;-55.6071;8.47705;2.45399;-8.00211;5.15795;4.58892;-26.3129;-28.3528;3.34269;12.3969;6.02703;-3.24479;-49.7947;-11.5754;13.6493;43.52;-11.2613;-0.0276416;-1.94965;-1.51402;5.12582;-47.718;10.0513;35.4665;109.924;9.175;0;0;9.64683;2.40274;-17.9138;35.893;-1.59028e-015;-4.48617e-012;-84.7729;0.743549;27.305;20.0065;-27.5893;55.6071;-1.22549;-2.05388;16.9482;1.95713;8.08363;-20.8209;-28.3528;-3.34269;-12.3969;6.02703;3.24479;49.7947;-14.1098;15.6732;30.6922;-11.2613;0.0276416;1.94965;-1.51402;-5.12582;47.718;-12.2017;31.7677;81.6804;-1053.7;-450.83;1000.01;-1053.7;-450.83;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1263;0;-2.88643;0;0;-3.18336;-6.98717;24.9321;35.6322;7.95139e-016;-1.96558e-012;-78.4058;23.0079;-58.2904;20.2319;27.4748;-55.1728;8.46053;2.47899;-8.03018;5.16953;4.57576;-26.2777;-28.3749;3.37676;11.994;6.02212;-3.23096;-49.7974;-11.594;13.6714;43.4956;-11.2702;-0.0148938;-1.94953;-1.53398;5.13806;-47.7201;10.0471;35.4744;109.924;9.18349;0;0;9.65837;2.41101;-17.9609;35.8981;-1.59028e-015;3.38411e-012;-84.775;0.734354;27.3138;20.2319;-27.4748;55.1728;-1.24892;-2.08107;16.9848;1.95034;8.09623;-20.8033;-28.3749;-3.37676;-11.994;6.02212;3.23096;49.7974;-14.1072;15.6629;30.6885;-11.2702;0.0148938;1.94953;-1.53398;-5.13806;47.7201;-12.2015;31.7674;81.6757;-1053.83;-450.716;1000.01;-1053.83;-450.716;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1264;0;-2.87537;0;0;-3.17113;-6.98673;24.9304;35.6208;7.95139e-016;-1.09809e-012;-78.395;23.019;-58.2859;20.4696;27.345;-54.708;8.44444;2.50527;-8.06382;5.18448;4.56132;-26.2397;-28.3933;3.41284;11.5609;6.01779;-3.21661;-49.7989;-11.6101;13.6955;43.4704;-11.2809;-0.000178168;-1.94882;-1.55608;5.15074;-47.7217;10.0429;35.4827;109.923;9.19468;0;0;9.67243;2.41836;-18.0027;35.9022;1.59028e-015;-1.38831e-012;-84.777;0.723969;27.3218;20.4696;-27.345;54.708;-1.2704;-2.1091;17.0155;1.94976;8.10957;-20.7843;-28.3933;-3.41284;-11.5609;6.01779;3.21661;49.7989;-14.1046;15.6525;30.6849;-11.2809;0.000178168;1.94882;-1.55608;-5.15074;47.7217;-12.2014;31.7666;81.671;-1053.95;-450.588;1000.01;-1053.95;-450.588;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1265;0;-2.86262;0;0;-3.15705;-6.98668;24.9303;35.6099;1.59028e-015;-4.33828e-012;-78.3832;23.0307;-58.2815;20.7194;27.1993;-54.213;8.42896;2.53202;-8.10156;5.20219;4.54621;-26.2001;-28.4078;3.45133;11.0976;6.01382;-3.20224;-49.7991;-11.6237;13.7214;43.4449;-11.2934;0.0159299;-1.94778;-1.58021;5.16379;-47.7224;10.0389;35.491;109.923;9.20838;0;0;9.68875;2.42433;-18.0366;35.9053;0;5.34333e-013;-84.7786;0.712281;27.3289;20.7194;-27.1993;54.213;-1.28915;-2.13708;17.0389;1.95622;8.12329;-20.7652;-28.4078;-3.45133;-11.0976;6.01382;3.20224;49.7991;-14.1019;15.6422;30.6816;-11.2934;-0.0159299;1.94778;-1.58021;-5.16379;47.7224;-12.2013;31.7652;81.6662;-1054.07;-450.447;1000.01;-1054.07;-450.447;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1266;0;-2.8487;0;0;-3.14172;-6.98702;24.9315;35.5996;-1.19271e-015;3.99637e-012;-78.3702;23.0434;-58.2771;20.9803;27.0371;-53.6887;8.41416;2.55855;-8.14216;5.22195;4.53092;-26.1605;-28.4181;3.49242;10.605;6.01007;-3.18828;-49.7982;-11.635;13.7488;43.4196;-11.3079;0.0328928;-1.94675;-1.60629;5.1772;-47.722;10.0351;35.4993;109.923;9.22445;0;0;9.707;2.42862;-18.061;35.9075;1.59028e-015;7.91958e-013;-84.78;0.699202;27.3352;20.9803;-27.0371;53.6887;-1.30466;-2.16419;17.054;1.97011;8.13691;-20.7467;-28.4181;-3.49242;-10.605;6.01007;3.18828;49.7982;-14.0989;15.632;30.6787;-11.3079;-0.0328928;1.94675;-1.60629;-5.1772;47.722;-12.201;31.7633;81.6613;-1054.17;-450.294;1000;-1054.17;-450.294;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1267;0;-2.83417;0;0;-3.12579;-6.98767;24.9339;35.5898;3.97569e-016;1.03845e-012;-78.3558;23.0577;-58.2732;21.2515;26.8578;-53.1361;8.40004;2.58437;-8.18449;5.2429;4.51589;-26.1221;-28.4239;3.53633;10.084;6.00642;-3.17506;-49.7959;-11.6442;13.7777;43.3949;-11.3245;0.0502748;-1.94596;-1.6342;5.19093;-47.72;10.0314;35.5072;109.923;9.24234;0;0;9.72666;2.4311;-18.0751;35.9091;0;2.2089e-012;-84.7811;0.684652;27.3407;21.2515;-26.8578;53.1361;-1.31675;-2.18985;17.0604;1.99119;8.14991;-20.729;-28.4239;-3.53633;-10.084;6.00642;3.17506;49.7959;-14.0953;15.6221;30.676;-11.3245;-0.0502748;1.94596;-1.6342;-5.19093;47.72;-12.2005;31.761;81.6563;-1054.28;-450.13;1000;-1054.28;-450.13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
